Date,IntZone,IntZoneName,CA,CAName,Positive7Day,Population
20210630,S02002400,Bothwell North,S12000029,South Lanarkshire,3,3113
20210630,S02002401,Uddingston and Gardenside,S12000029,South Lanarkshire,13,6700
20210630,S02002402,"Halfway, Hallside and Drumsagard",S12000029,South Lanarkshire,48,7784
20210630,S02002403,Westburn and Newton,S12000029,South Lanarkshire,27,6321
20210630,S02002404,Vicarland and Cairns,S12000029,South Lanarkshire,19,4127
20210630,S02002405,Whitlawburn and Greenlees,S12000029,South Lanarkshire,20,4605
20210630,S02002406,Cambuslang Central,S12000029,South Lanarkshire,25,3793
20210630,S02002407,"Burgh, Eastfield and Silverbank",S12000029,South Lanarkshire,22,5590
20210630,S02002408,Farme Cross and Gallowflat North,S12000029,South Lanarkshire,12,3448
20210630,S02002409,Shawfield and Clincarthill,S12000029,South Lanarkshire,14,3501
20210630,S02002410,Burnhill and Bankhead North,S12000029,South Lanarkshire,13,3308
20210630,S02002411,Bankhead South,S12000029,South Lanarkshire,11,3031
20210630,S02002412,Spittal,S12000029,South Lanarkshire,10,2795
20210630,S02002413,High Crosshill,S12000029,South Lanarkshire,18,3753
20210630,S02002414,Burnside and Springhall,S12000029,South Lanarkshire,10,4358
20210630,S02002415,Fernhill and Cathkin,S12000029,South Lanarkshire,28,4542
20210630,S02002416,Nerston and EK Landward Area,S12000029,South Lanarkshire,41,7404
20210630,S02002417,Calderwood East,S12000029,South Lanarkshire,7,3543
20210630,S02002418,Calderwood Central,S12000029,South Lanarkshire,5,3717
20210630,S02002419,Calderwood West and Nerston,S12000029,South Lanarkshire,11,4101
20210630,S02002420,St Leonards North,S12000029,South Lanarkshire,15,4820
20210630,S02002421,St Leonards South,S12000029,South Lanarkshire,25,4424
20210630,S02002422,East Mains,S12000029,South Lanarkshire,11,3092
20210630,S02002423,West Mains,S12000029,South Lanarkshire,4,2952
20210630,S02002424,Stewartfield East,S12000029,South Lanarkshire,15,2628
20210630,S02002425,Stewartfield West,S12000029,South Lanarkshire,22,4009
20210630,S02002426,"Thorntonhall, Jackton and Gardenhall",S12000029,South Lanarkshire,12,4246
20210630,S02002427,Hairmyres and Westwood West,S12000029,South Lanarkshire,8,3797
20210630,S02002428,Mossneuk and Newlandsmuir,S12000029,South Lanarkshire,3,2616
20210630,S02002429,Crosshouse and Lindsayfield,S12000029,South Lanarkshire,16,5375
20210630,S02002430,Whitehills West,S12000029,South Lanarkshire,9,4034
20210630,S02002431,Greenhills,S12000029,South Lanarkshire,6,3048
20210630,S02002432,Westwood South,S12000029,South Lanarkshire,11,4156
20210630,S02002433,Westwood East,S12000029,South Lanarkshire,14,3453
20210630,S02002434,The Murray,S12000029,South Lanarkshire,3,3582
20210630,S02002435,"Birniehill, Kelvin and Whitehills East",S12000029,South Lanarkshire,12,3914
20210630,S02002436,Blane Valley,S12000030,Stirling,27,5473
20210630,S02002437,Balfron and Drymen,S12000030,Stirling,17,4493
20210630,S02002438,Kippen and Fintry,S12000030,Stirling,7,3197
20210630,S02002439,Cambusbarron,S12000030,Stirling,13,3804
20210630,S02002440,Plean and Rural SE,S12000030,Stirling,9,3113
20210630,S02002441,Cowie,S12000030,Stirling,10,2724
20210630,S02002442,Fallin,S12000030,Stirling,12,2852
20210630,S02002443,Bannockburn,S12000030,Stirling,13,3369
20210630,S02002444,Hillpark,S12000030,Stirling,9,3406
20210630,S02002445,Broomridge,S12000030,Stirling,8,5364
20210630,S02002446,Borestone,S12000030,Stirling,12,4027
20210630,S02002447,King's Park and Torbrex,S12000030,Stirling,10,4230
20210630,S02002448,Braehead,S12000030,Stirling,8,2483
20210630,S02002449,City Centre,S12000030,Stirling,15,3805
20210630,S02002450,Raploch,S12000030,Stirling,6,3609
20210630,S02002451,Cornton,S12000030,Stirling,5,3265
20210630,S02002452,Causewayhead,S12000030,Stirling,7,2852
20210630,S02002453,Bridge of Allan and University,S12000030,Stirling,16,7129
20210630,S02002454,Forth,S12000030,Stirling,10,2945
20210630,S02002455,Dunblane East,S12000030,Stirling,18,5581
20210630,S02002456,Dunblane West,S12000030,Stirling,17,4465
20210630,S02002457,Carse of Stirling,S12000030,Stirling,15,5110
20210630,S02002458,Callander and Trossachs,S12000030,Stirling,4,3705
20210630,S02002459,Highland,S12000030,Stirling,7,3209
20210630,S02002460,Whitecrook (IZ01),S12000039,West Dunbartonshire,13,3876
20210630,S02002461,Singer & Clydebank South (IZ02),S12000039,West Dunbartonshire,14,4656
20210630,S02002462,Drumry (IZ03),S12000039,West Dunbartonshire,29,5520
20210630,S02002463,Clydebank (IZ04),S12000039,West Dunbartonshire,20,4504
20210630,S02002464,Clydebank North (IZ05),S12000039,West Dunbartonshire,17,3531
20210630,S02002465,Clydebank east (IZ06),S12000039,West Dunbartonshire,28,5140
20210630,S02002466,Duntocher (IZ07),S12000039,West Dunbartonshire,11,4367
20210630,S02002467,Dalmuir (IZ08),S12000039,West Dunbartonshire,27,5438
20210630,S02002468,Kilpatrick (IZ09),S12000039,West Dunbartonshire,21,4852
20210630,S02002469,Bowling (IZ10),S12000039,West Dunbartonshire,19,4247
20210630,S02002470,Dumbarton east (IZ11),S12000039,West Dunbartonshire,40,4877
20210630,S02002471,Dumbarton (IZ12),S12000039,West Dunbartonshire,53,7055
20210630,S02002472,Dalreoch (IZ13),S12000039,West Dunbartonshire,23,5567
20210630,S02002473,Leven (IZ14),S12000039,West Dunbartonshire,30,4999
20210630,S02002474,Bonhill (IZ15),S12000039,West Dunbartonshire,27,5922
20210630,S02002475,Alexandria (IZ16),S12000039,West Dunbartonshire,14,4070
20210630,S02002476,Balloch (IZ17),S12000039,West Dunbartonshire,22,5888
20210630,S02002477,Lomond (IZ18),S12000039,West Dunbartonshire,23,4421
20210630,S02002478,Fauldhouse,S12000040,West Lothian,24,4876
20210630,S02002479,Breich Valley,S12000040,West Lothian,18,4911
20210630,S02002480,West Calder and Polbeth,S12000040,West Lothian,16,5393
20210630,S02002481,"Bellsquarry, Adambrae and Kirkton",S12000040,West Lothian,20,4787
20210630,S02002482,Bankton and Murieston,S12000040,West Lothian,15,5270
20210630,S02002483,Dedridge East,S12000040,West Lothian,29,5549
20210630,S02002484,Mid Calder and Kirknewton,S12000040,West Lothian,29,5844
20210630,S02002485,East Calder,S12000040,West Lothian,30,6316
20210630,S02002486,Pumpherston and Uphall Station,S12000040,West Lothian,3,2840
20210630,S02002487,Craigshill,S12000040,West Lothian,11,5905
20210630,S02002488,Howden,S12000040,West Lothian,32,4711
20210630,S02002489,Livingston Village and Eliburn South,S12000040,West Lothian,14,5332
20210630,S02002490,Ladywell,S12000040,West Lothian,17,4926
20210630,S02002491,Knightsridge,S12000040,West Lothian,18,5582
20210630,S02002492,Knightsridge and Deans North,S12000040,West Lothian,14,3736
20210630,S02002493,Deans,S12000040,West Lothian,3,2860
20210630,S02002494,Carmondean and Eliburn North,S12000040,West Lothian,19,5852
20210630,S02002495,Seafield,S12000040,West Lothian,8,2215
20210630,S02002496,Blackburn,S12000040,West Lothian,14,5099
20210630,S02002497,Blaeberry Hill and East Whitburn,S12000040,West Lothian,22,5971
20210630,S02002498,Whitburn Central,S12000040,West Lothian,15,4788
20210630,S02002499,"Whitburn, Croftmalloch and Greenrigg",S12000040,West Lothian,17,4673
20210630,S02002500,Armadale,S12000040,West Lothian,16,5662
20210630,S02002501,Armadale South,S12000040,West Lothian,20,6370
20210630,S02002502,"Bathgate, Wester Inch and Inchcross",S12000040,West Lothian,31,7114
20210630,S02002503,Bathgate and Boghall,S12000040,West Lothian,16,4283
20210630,S02002504,Bathgate East,S12000040,West Lothian,27,6331
20210630,S02002505,Bathgate West,S12000040,West Lothian,24,5999
20210630,S02002506,"Blackridge, Westfield and Torphichen",S12000040,West Lothian,7,3743
20210630,S02002507,Linlithgow South,S12000040,West Lothian,24,5825
20210630,S02002508,Linlithgow Bridge,S12000040,West Lothian,20,4311
20210630,S02002509,Linlithgow North,S12000040,West Lothian,16,3426
20210630,S02002510,"Winchburgh, Bridgend and Philpstoun",S12000040,West Lothian,12,5705
20210630,S02002511,Broxburn Kirkhill,S12000040,West Lothian,25,4504
20210630,S02002512,"Uphall, Dechmont and Ecclesmachan",S12000040,West Lothian,20,5556
20210630,S02002513,Broxburn South,S12000040,West Lothian,18,3883
20210630,S02002514,Broxburn East,S12000040,West Lothian,9,2952
